index,assignment_id,attribute,worker_id,n_clicks,n_seconds,last_modified
10672,1f0d642b59,emotion_scary,3762270b0c,173,104.355,2016-10-07T14:46:49+00:00
10673,02484955c8,emotion_scary,38bb19fc8a,157,118.914,2016-10-07T15:07:29+00:00
10674,25a334cdb8,emotion_scary,72382239b2,1,0.147,2016-10-07T15:15:54+00:00
10675,34ec07d7ea,emotion_scary,bfb1c889e4,267,142.895,2016-10-07T15:11:48+00:00
10676,d254cf89c0,emotion_scary,bfb1c889e4,320,177.604,2016-10-07T15:35:05+00:00
10677,b6a073e065,emotion_scary,ef2cb6c80b,1,1.764,2016-10-07T14:42:47+00:00
10678,4a68082722,emotion_scary,3b6e176093,137,157.28,2016-10-07T14:38:56+00:00
10679,267d5e1f05,emotion_scary,b22f22c82f,266,333.551,2016-10-07T14:47:10+00:00
10680,4fe3776342,emotion_scary,7446d874fd,193,403.803,2016-10-07T14:51:45+00:00
10681,a996c3f777,emotion_scary,bfb1c889e4,319,179.468,2016-10-07T15:32:01+00:00
10682,48091e67c4,emotion_scary,41e7b86d51,161,83.585,2016-10-07T15:04:45+00:00
10683,1f7aaec5ab,emotion_scary,7b66695e6f,183,116.25,2016-10-07T15:10:02+00:00
10684,80b05093f9,emotion_scary,72382239b2,1,0.217,2016-10-07T15:16:13+00:00
10685,34684ce027,emotion_scary,9f399c8fd1,179,158.723,2016-10-07T15:04:04+00:00
10686,30caf6ade7,emotion_scary,c58be67ab9,138,169.035,2016-10-07T14:41:15+00:00
10687,ebb7b5b5a6,emotion_scary,bfb1c889e4,265,142.32,2016-10-07T15:22:39+00:00
10688,4f8ee9be01,emotion_scary,78e4b1e57c,290,217.204,2016-10-07T14:44:44+00:00
10689,aa5fa5c52d,emotion_scary,7b66695e6f,214,125.916,2016-10-07T15:03:24+00:00
10690,dc202867f3,emotion_scary,8b20e210c3,266,334.309,2016-10-07T14:48:17+00:00
10691,0630617033,emotion_scary,8e78d86cda,186,179.408,2016-10-07T14:48:20+00:00
10692,c5720b6418,emotion_scary,eb0d3cb110,1,0.145,2016-10-07T14:36:40+00:00
10693,0c43fbff1b,emotion_scary,7321e5a213,217,169.7,2016-10-07T14:42:48+00:00
10694,0457200e6f,emotion_scary,14b8271dd4,72,62.759,2016-10-07T14:51:01+00:00
10695,3a05ebf89e,emotion_scary,dc6406d751,1,0.221,2016-10-07T14:32:52+00:00
10696,c5720b6418,emotion_scary,eb0d3cb110,1,0.146,2016-10-07T14:33:27+00:00
10697,875d5cadf8,emotion_scary,04a230f29d,183,372.617,2016-10-07T15:17:44+00:00
10698,5af159abee,emotion_scary,8dd4b4e7f0,13,54.508,2016-10-07T14:33:52+00:00
10699,7245a67bee,emotion_scary,8eaf3c13b1,231,197.395,2016-10-07T14:48:20+00:00
10700,2a93f38d14,emotion_scary,38bb19fc8a,138,105.419,2016-10-07T14:53:52+00:00
10701,8d6a7196a9,emotion_scary,4bb66df86d,213,137.212,2016-10-07T15:01:26+00:00
10702,feae3b87db,emotion_scary,7b66695e6f,203,139.872,2016-10-07T14:56:37+00:00
10703,a01236de67,emotion_scary,726451faf8,247,238.914,2016-10-07T14:36:57+00:00
10704,35ff5fde7a,emotion_scary,6f056e8cdf,173,415.891,2016-10-07T14:45:48+00:00
10705,f8cde3a1d8,emotion_scary,c3bd363275,215,128.999,2016-10-07T14:35:16+00:00
10706,8ff046910b,emotion_scary,b3418e4c1f,1,0.146,2016-10-07T14:42:36+00:00
10707,a4f3856e20,emotion_scary,4bb66df86d,1,0.384,2016-10-07T14:51:10+00:00
10708,c1ca18eca8,emotion_scary,ef2cb6c80b,243,188.161,2016-10-07T14:36:02+00:00
10709,c09dfb053a,emotion_scary,65543abbc5,152,129.757,2016-10-07T14:52:19+00:00
10710,185c6da4bf,emotion_scary,712b9da1f8,1,0.292,2016-10-07T14:37:34+00:00
10711,88b5d7b25e,emotion_scary,4bb66df86d,163,105.397,2016-10-07T14:55:14+00:00
10712,8ff046910b,emotion_scary,b3418e4c1f,1,0.186,2016-10-07T14:43:58+00:00
10713,7fefce649e,emotion_scary,04a230f29d,253,309.93,2016-10-07T14:55:15+00:00
10714,0b9daa3d5f,emotion_scary,7b66695e6f,258,136.128,2016-10-07T15:01:16+00:00
10715,54ea59e3ff,emotion_scary,65543abbc5,157,130.906,2016-10-07T15:09:52+00:00
10716,1a325fda45,emotion_scary,41e7b86d51,195,106.269,2016-10-07T14:37:15+00:00
10717,c5720b6418,emotion_scary,eb0d3cb110,1,0.158,2016-10-07T14:33:37+00:00
10718,38c178e7b8,emotion_scary,7321e5a213,234,227.766,2016-10-07T14:39:32+00:00
10719,a6dfa1faa7,emotion_scary,b7e7e0be9f,12,30.544,2016-10-07T14:33:15+00:00
10720,b5a81b160f,emotion_scary,6cf5fff9d4,1,0.139,2016-10-07T14:33:45+00:00
10721,53c33e94ce,emotion_scary,4bb66df86d,172,96.859,2016-10-07T14:57:08+00:00
10722,c5720b6418,emotion_scary,eb0d3cb110,1,0.19,2016-10-07T14:38:00+00:00
10723,c8d53a5cab,emotion_scary,65543abbc5,1,0.189,2016-10-07T14:59:45+00:00
10724,b82372b00d,emotion_scary,65543abbc5,137,122.822,2016-10-07T14:47:43+00:00
10725,832c8cb66b,emotion_scary,9f399c8fd1,1,0.156,2016-10-07T14:43:25+00:00
10726,c19cf8bb58,emotion_scary,41e7b86d51,159,108.159,2016-10-07T15:15:19+00:00
10727,7f83db6db6,emotion_scary,92e56a3bfd,1,0.374,2016-10-07T14:49:56+00:00
10728,60475ed809,emotion_scary,38bb19fc8a,1,0.14400000000000002,2016-10-07T14:41:07+00:00
10729,1558c323b2,emotion_scary,4a9091a16b,214,207.004,2016-10-07T14:46:54+00:00
10730,34f2c3e7a6,emotion_scary,92e56a3bfd,1,0.325,2016-10-07T14:49:47+00:00
10731,565b68b26b,emotion_scary,e1e28dd892,356,303.51,2016-10-07T14:50:09+00:00
10732,1ea8f88c45,emotion_scary,a03e7ddc87,12,31.287,2016-10-07T14:46:34+00:00
10733,c35a9c91c0,emotion_scary,84b5d25bf2,100,291.423,2016-10-07T14:49:32+00:00
10734,8b180d565d,emotion_scary,38bb19fc8a,154,136.347,2016-10-07T14:47:15+00:00
10735,f166497f8d,emotion_scary,7b66695e6f,191,126.694,2016-10-07T15:18:14+00:00
10736,70b1ac4038,emotion_scary,3c4e1881d5,202,232.171,2016-10-07T14:39:13+00:00
10737,5af159abee,emotion_scary,41e7b86d51,176,99.731,2016-10-07T14:53:05+00:00
10738,b89854e921,emotion_scary,65543abbc5,1,0.14400000000000002,2016-10-07T15:02:18+00:00
10739,c6eb8d9449,emotion_scary,f1b94ba875,304,259.259,2016-10-07T15:06:44+00:00
10740,aa5b766dae,emotion_scary,65543abbc5,1,0.137,2016-10-07T14:54:49+00:00
10741,703295d5c1,emotion_scary,4d9d9280bd,257,235.098,2016-10-07T14:41:55+00:00
10742,1e38cbbd3b,emotion_scary,4bb66df86d,173,110.393,2016-10-07T15:07:08+00:00
10743,8ff046910b,emotion_scary,b3418e4c1f,1,0.17,2016-10-07T14:42:19+00:00
10744,539e299d9d,emotion_scary,9f399c8fd1,141,181.329,2016-10-07T14:55:15+00:00
10745,faac5b5343,emotion_scary,69611568c8,155,174.547,2016-10-07T14:44:13+00:00
10746,c35a7fb07e,emotion_scary,3c4e1881d5,145,194.143,2016-10-07T15:04:41+00:00
10747,8e59245f3e,emotion_scary,69611568c8,153,206.916,2016-10-07T14:41:04+00:00
10748,75b8e90270,emotion_scary,d5aca35895,1,0.148,2016-10-07T14:32:41+00:00
10749,156fe9cce6,emotion_scary,72382239b2,296,191.427,2016-10-07T15:11:22+00:00
10750,e17a80922c,emotion_scary,84b5d25bf2,89,378.115,2016-10-07T14:44:12+00:00
10751,d802cac5ba,emotion_scary,38bb19fc8a,1,0.153,2016-10-07T14:40:04+00:00
10752,0468bce5d0,emotion_scary,72382239b2,1,0.185,2016-10-07T15:16:09+00:00
10753,11ed2e0ccf,emotion_scary,41e7b86d51,194,103.252,2016-10-07T15:06:37+00:00
10754,2d27227adb,emotion_scary,95cafd3bc7,144,164.576,2016-10-07T14:40:56+00:00
10755,838a67dd99,emotion_scary,4bb66df86d,1,1.04,2016-10-07T14:44:59+00:00
10756,34f2c3e7a6,emotion_scary,92e56a3bfd,171,189.967,2016-10-07T14:54:48+00:00
10757,77f37bcf66,emotion_scary,7b66695e6f,158,129.619,2016-10-07T14:54:03+00:00
10758,4814b4eab8,emotion_scary,3c4e1881d5,181,229.015,2016-10-07T14:54:09+00:00
10759,128adcaa8c,emotion_scary,7b66695e6f,211,128.533,2016-10-07T15:16:05+00:00
10760,25a334cdb8,emotion_scary,65543abbc5,1,0.724,2016-10-07T15:02:21+00:00
10761,b6a073e065,emotion_scary,3762270b0c,139,113.727,2016-10-07T14:44:52+00:00
10762,6c175a9087,emotion_scary,4bb66df86d,1,0.772,2016-10-07T14:45:02+00:00
10763,20a0da9cc3,emotion_scary,56f74f8e12,273,451.005,2016-10-07T14:57:01+00:00
10764,22809de01f,emotion_scary,65543abbc5,151,196.967,2016-10-07T15:16:58+00:00
10765,d1e02452e8,emotion_scary,f1b94ba875,478,352.969,2016-10-07T14:59:40+00:00
10766,c2bdd022e1,emotion_scary,3b6e176093,136,233.28,2016-10-07T14:42:58+00:00
10767,db5c2b1d25,emotion_scary,9f399c8fd1,1,0.248,2016-10-07T14:43:56+00:00
10768,418c16f168,emotion_scary,41e7b86d51,218,152.445,2016-10-07T14:48:44+00:00
10769,832c8cb66b,emotion_scary,9f399c8fd1,180,194.326,2016-10-07T14:52:11+00:00
10770,8ff046910b,emotion_scary,b3418e4c1f,1,0.934,2016-10-07T14:43:41+00:00
10771,5c4c806986,emotion_scary,65543abbc5,189,224.15,2016-10-07T15:13:38+00:00
10772,8ff046910b,emotion_scary,b3418e4c1f,1,0.40800000000000003,2016-10-07T14:44:06+00:00
10773,efa37ecbe4,emotion_scary,7b66695e6f,243,231.103,2016-10-07T14:42:51+00:00
10774,5e81da7a26,emotion_scary,8e78d86cda,258,292.581,2016-10-07T14:45:16+00:00
10775,3b8162745a,emotion_scary,f1b94ba875,1,0.28200000000000003,2016-10-07T14:37:37+00:00
10776,7f022bcdde,emotion_scary,38bb19fc8a,1,0.14400000000000002,2016-10-07T14:55:52+00:00
10777,f637278cae,emotion_scary,38bb19fc8a,137,118.881,2016-10-07T14:51:57+00:00
10778,5e74f90663,emotion_scary,726451faf8,304,592.482,2016-10-07T14:46:51+00:00
10779,6ceca3babf,emotion_scary,41e7b86d51,185,97.865,2016-10-07T15:22:31+00:00
10780,fa45c4e233,emotion_scary,9f399c8fd1,142,160.598,2016-10-07T15:01:12+00:00
10781,d35c139ae6,emotion_scary,ef2cb6c80b,274,189.093,2016-10-07T14:42:31+00:00
10782,a4c39fcafa,emotion_scary,bfb1c889e4,250,171.781,2016-10-07T15:28:53+00:00
10783,11a78062a6,emotion_scary,726451faf8,3,21.072,2016-10-07T14:47:24+00:00
10784,25a334cdb8,emotion_scary,72382239b2,1,0.155,2016-10-07T15:16:03+00:00
10785,fd5f98e972,emotion_scary,25d8d3fa37,281,190.187,2016-10-07T14:52:45+00:00
10786,093c1e6928,emotion_scary,7b66695e6f,216,140.539,2016-10-07T14:51:52+00:00
10787,c5720b6418,emotion_scary,eb0d3cb110,1,0.145,2016-10-07T14:32:40+00:00
10788,963e92c247,emotion_scary,25d8d3fa37,346,194.581,2016-10-07T14:49:28+00:00
10789,e54bd35688,emotion_scary,5bd6025ad4,157,299.296,2016-10-07T14:47:56+00:00
10790,34684ce027,emotion_scary,9f399c8fd1,1,0.212,2016-10-07T14:44:03+00:00
10791,f636ed3cb6,emotion_scary,4bb66df86d,1,1.3559999999999999,2016-10-07T14:44:41+00:00
10792,f97904ef12,emotion_scary,f1b94ba875,520,338.989,2016-10-07T14:52:51+00:00
10793,97b6b0947b,emotion_scary,65543abbc5,141,125.185,2016-10-07T14:49:57+00:00
10794,7f83db6db6,emotion_scary,92e56a3bfd,169,175.715,2016-10-07T14:57:49+00:00
10795,c96909cc10,emotion_scary,2d14c3a53e,163,267.739,2016-10-07T14:37:14+00:00
10796,d9ed8c74fb,emotion_scary,7321e5a213,169,171.176,2016-10-07T14:46:00+00:00
10797,ab5ef9977a,emotion_scary,72382239b2,290,276.837,2016-10-07T15:07:42+00:00
10798,80b05093f9,emotion_scary,65543abbc5,1,0.131,2016-10-07T15:02:31+00:00
10799,0da009d6e2,emotion_scary,7b66695e6f,175,173.744,2016-10-07T14:45:48+00:00
10800,acd81c01f5,emotion_scary,4d9d9280bd,377,333.225,2016-10-07T14:53:25+00:00
10801,db5c2b1d25,emotion_scary,9f399c8fd1,154,176.058,2016-10-07T14:58:28+00:00
10802,9cff7fe6a5,emotion_scary,4bb66df86d,1,0.361,2016-10-07T14:44:04+00:00
10803,a3677bb02c,emotion_scary,7b66695e6f,228,113.169,2016-10-07T15:13:52+00:00
10804,837ff264b7,emotion_scary,d7cd9c9d04,173,160.674,2016-10-07T14:43:08+00:00
10805,c6eb8d9449,emotion_scary,38bb19fc8a,1,0.133,2016-10-07T14:44:35+00:00
10806,1cfa18c684,emotion_scary,4d9d9280bd,380,272.282,2016-10-07T14:47:21+00:00
10807,f636ed3cb6,emotion_scary,4bb66df86d,156,91.628,2016-10-07T14:58:56+00:00
10808,d36d7e1f91,emotion_scary,41e7b86d51,187,166.611,2016-10-07T15:20:52+00:00
10809,b9c913fefe,emotion_scary,e916212869,90,105.949,2016-10-07T14:41:25+00:00
10810,a4f3856e20,emotion_scary,4bb66df86d,223,115.426,2016-10-07T14:53:15+00:00
10811,592a8049f9,emotion_scary,0a1df19d97,205,323.226,2016-10-07T14:45:18+00:00
10812,e430206c38,emotion_scary,65543abbc5,150,194.591,2016-10-07T14:37:18+00:00
10813,341001cb5f,emotion_scary,bfb1c889e4,344,156.909,2016-10-07T15:09:18+00:00
10814,6e862edc9c,emotion_scary,72382239b2,1,0.169,2016-10-07T15:16:11+00:00
10815,dc7ae122e8,emotion_scary,38bb19fc8a,151,117.297,2016-10-07T15:09:35+00:00
10816,8ff046910b,emotion_scary,b3418e4c1f,1,0.145,2016-10-07T14:42:28+00:00
10817,71c84ca7f7,emotion_scary,3c4e1881d5,216,218.479,2016-10-07T15:01:09+00:00
10818,0bed9d54be,emotion_scary,04a230f29d,220,545.619,2016-10-07T14:49:13+00:00
10819,bef7fc2afb,emotion_scary,e916212869,72,105.953,2016-10-07T14:39:35+00:00
10820,b399e5e2bd,emotion_scary,72382239b2,1,0.209,2016-10-07T15:16:18+00:00
10821,346c3147a8,emotion_scary,bedc2c3691,324,236.932,2016-10-07T14:40:30+00:00
10822,9656f28478,emotion_scary,65543abbc5,135,124.881,2016-10-07T14:59:33+00:00
10823,cb0a8b9aeb,emotion_scary,69611568c8,160,238.357,2016-10-07T14:37:04+00:00
10824,069f772868,emotion_scary,b3418e4c1f,289,165.192,2016-10-07T14:38:52+00:00
10825,adb8787072,emotion_scary,38bb19fc8a,1,0.223,2016-10-07T14:55:57+00:00
10826,539e299d9d,emotion_scary,9f399c8fd1,1,0.321,2016-10-07T14:43:53+00:00
10827,efc7445779,emotion_scary,72382239b2,292,249.482,2016-10-07T15:15:51+00:00
10828,717a360e23,emotion_scary,65543abbc5,174,149.976,2016-10-07T14:43:05+00:00
10829,fc30e7ee7e,emotion_scary,4bb66df86d,244,129.179,2016-10-07T15:09:20+00:00
10830,021d5115a9,emotion_scary,3762270b0c,169,92.84,2016-10-07T14:48:25+00:00
10831,3b8162745a,emotion_scary,f1b94ba875,434,327.087,2016-10-07T14:44:46+00:00
10832,f683a61de7,emotion_scary,38bb19fc8a,188,124.225,2016-10-07T15:00:32+00:00
10833,7764e042f9,emotion_scary,bfb1c889e4,399,189.44,2016-10-07T15:25:55+00:00
10834,34f26dc2fd,emotion_scary,9f399c8fd1,133,227.949,2016-10-07T14:48:38+00:00
10835,b5a81b160f,emotion_scary,6cf5fff9d4,1,0.125,2016-10-07T14:35:49+00:00
10836,df0e10f85e,emotion_scary,ef2cb6c80b,314,164.6,2016-10-07T14:39:07+00:00
10837,73c588d771,emotion_scary,41e7b86d51,203,147.975,2016-10-07T14:35:16+00:00
10838,d81a1bbfba,emotion_scary,38bb19fc8a,1,0.247,2016-10-07T14:41:09+00:00
10839,2b59cf24f5,emotion_scary,78e4b1e57c,276,150.641,2016-10-07T14:50:48+00:00
10840,bc52415e2d,emotion_scary,3c4e1881d5,217,198.352,2016-10-07T15:08:17+00:00
10841,402d81dd26,emotion_scary,41e7b86d51,129,74.411,2016-10-07T15:13:13+00:00
10842,b89854e921,emotion_scary,b22f22c82f,168,251.078,2016-10-07T15:25:06+00:00
10843,8fb337293b,emotion_scary,d4749de010,241,299.712,2016-10-07T14:41:03+00:00
10844,99e204647a,emotion_scary,38bb19fc8a,1,0.213,2016-10-07T14:58:14+00:00
10845,344256bbfb,emotion_scary,a55e3556a6,255,249.0,2016-10-07T14:37:26+00:00
10846,b8d4ad3180,emotion_scary,41e7b86d51,1,0.489,2016-10-07T14:37:31+00:00
10847,f874c3744d,emotion_scary,b22f22c82f,186,799.449,2016-10-07T15:20:31+00:00
10848,c7ac971553,emotion_scary,72382239b2,1,0.177,2016-10-07T15:16:15+00:00
10849,e18d983b5a,emotion_scary,38bb19fc8a,132,133.798,2016-10-07T15:05:21+00:00
10850,da74f74ec3,emotion_scary,b566fb134f,283,273.856,2016-10-07T14:37:28+00:00
10851,c5720b6418,emotion_scary,eb0d3cb110,1,0.131,2016-10-07T14:36:05+00:00
10852,c5720b6418,emotion_scary,eb0d3cb110,1,0.151,2016-10-07T14:35:19+00:00
10853,648da899e4,emotion_scary,b22f22c82f,203,248.091,2016-10-07T14:51:22+00:00
10854,75b8e90270,emotion_scary,7b66695e6f,1,0.232,2016-10-07T15:13:54+00:00
10855,4296a794eb,emotion_scary,712b9da1f8,273,383.175,2016-10-07T14:44:10+00:00
10856,a0aabeb45b,emotion_scary,84711ce2d5,161,148.35,2016-10-07T14:38:57+00:00
10857,1e38cbbd3b,emotion_scary,4bb66df86d,1,1.361,2016-10-07T14:44:58+00:00
10858,c5720b6418,emotion_scary,eb0d3cb110,1,0.129,2016-10-07T14:33:08+00:00
10859,8ff046910b,emotion_scary,b3418e4c1f,214,223.276,2016-10-07T14:45:39+00:00
10860,4769e869a8,emotion_scary,41e7b86d51,223,107.338,2016-10-07T14:55:03+00:00
10861,a4f3856e20,emotion_scary,4bb66df86d,1,0.962,2016-10-07T14:44:20+00:00
10862,85307d92af,emotion_scary,65543abbc5,150,129.734,2016-10-07T14:54:39+00:00
10863,9f2878cc90,emotion_scary,38bb19fc8a,1,0.198,2016-10-07T14:41:20+00:00
10864,9b93791031,emotion_scary,537758502d,1,0.132,2016-10-07T14:40:14+00:00
10865,f33185e535,emotion_scary,84711ce2d5,182,159.166,2016-10-07T14:41:57+00:00
10866,838a67dd99,emotion_scary,4bb66df86d,137,90.276,2016-10-07T15:03:02+00:00
10867,402d81dd26,emotion_scary,41e7b86d51,137,99.677,2016-10-07T15:11:43+00:00
10868,1efaab09a2,emotion_scary,a9b3db131a,298,260.058,2016-10-07T14:40:26+00:00
10869,a00d4a005c,emotion_scary,38bb19fc8a,145,147.93,2016-10-07T14:49:56+00:00
10870,aa5fa5c52d,emotion_scary,04a230f29d,1,1.064,2016-10-07T14:49:23+00:00
10871,c27bb0c4e3,emotion_scary,14b8271dd4,146,88.644,2016-10-07T14:46:25+00:00
10872,7b6ac73960,emotion_scary,8b20e210c3,146,242.184,2016-10-07T14:42:08+00:00
10873,0236cd52d3,emotion_scary,7a66731e24,176,533.195,2016-10-07T14:50:36+00:00
10874,c9416ed7d5,emotion_scary,3c4e1881d5,186,227.776,2016-10-07T14:43:24+00:00
10875,0d93b4dd88,emotion_scary,9f399c8fd1,125,159.639,2016-10-07T15:06:47+00:00
10876,ebe5ece393,emotion_scary,38bb19fc8a,140,117.448,2016-10-07T14:58:02+00:00
10877,f2879587bb,emotion_scary,7b66695e6f,200,201.639,2016-10-07T14:38:48+00:00
10878,fa45c4e233,emotion_scary,9f399c8fd1,1,0.202,2016-10-07T14:44:00+00:00
10879,c5720b6418,emotion_scary,eb0d3cb110,1,0.154,2016-10-07T14:34:06+00:00
10880,9cff7fe6a5,emotion_scary,4bb66df86d,224,176.376,2016-10-07T14:48:05+00:00
10881,ba127e4028,emotion_scary,14b8271dd4,132,129.935,2016-10-07T14:44:47+00:00
10882,c0e585f1d3,emotion_scary,7b66695e6f,189,113.214,2016-10-07T15:11:57+00:00
10883,2c3281f145,emotion_scary,7b66695e6f,180,144.378,2016-10-07T14:48:28+00:00
10884,8ff046910b,emotion_scary,b3418e4c1f,1,0.217,2016-10-07T14:43:49+00:00
10885,75b8e90270,emotion_scary,bfb1c889e4,260,222.698,2016-10-07T15:20:10+00:00
10886,fbd3abe2ff,emotion_scary,41e7b86d51,175,138.513,2016-10-07T15:03:12+00:00
10887,6e1b84f01a,emotion_scary,38bb19fc8a,1,0.257,2016-10-07T15:09:44+00:00
10888,fc93d92588,emotion_scary,b3418e4c1f,182,125.68,2016-10-07T14:41:01+00:00
10889,a3e0b8b361,emotion_scary,1790a9c79e,14,49.699,2016-10-07T14:38:29+00:00
10890,6e7eccca72,emotion_scary,65543abbc5,143,142.803,2016-10-07T15:02:15+00:00
10891,9cff7fe6a5,emotion_scary,4bb66df86d,1,0.556,2016-10-07T14:33:59+00:00
10892,64648ad52f,emotion_scary,3c4e1881d5,187,167.556,2016-10-07T14:57:11+00:00
10893,665319736e,emotion_scary,38bb19fc8a,138,163.443,2016-10-07T14:44:05+00:00
10894,4a3df58f1b,emotion_scary,a5bfa22bc8,285,605.874,2016-10-07T14:51:53+00:00
10895,f4d60cd0a5,emotion_scary,e916212869,166,226.919,2016-10-07T14:37:43+00:00
10896,cdc8f2a585,emotion_scary,78e4b1e57c,274,164.729,2016-10-07T14:47:57+00:00
10897,bf63786dcf,emotion_scary,d2d453ca21,275,253.123,2016-10-07T14:41:37+00:00
10898,92347e6b22,emotion_scary,65543abbc5,176,150.738,2016-10-07T14:45:38+00:00
10899,c5720b6418,emotion_scary,eb0d3cb110,1,0.116,2016-10-07T14:33:42+00:00
10900,502de974ba,emotion_scary,41e7b86d51,234,150.787,2016-10-07T14:51:24+00:00
10901,7b7cb6ad74,emotion_scary,41e7b86d51,213,131.296,2016-10-07T14:39:34+00:00
10902,ce1d6af58a,emotion_scary,84711ce2d5,231,169.537,2016-10-07T14:46:09+00:00
10903,88b5d7b25e,emotion_scary,4bb66df86d,1,1.3780000000000001,2016-10-07T14:44:45+00:00
10904,7dde09e2d6,emotion_scary,65543abbc5,177,149.845,2016-10-07T15:07:39+00:00
10905,027903b638,emotion_scary,65543abbc5,176,177.66,2016-10-07T14:40:31+00:00
10906,f445406127,emotion_scary,4d9d9280bd,283,253.555,2016-10-07T14:37:25+00:00
10907,33b62016aa,emotion_scary,4ac7aeb0df,326,357.858,2016-10-07T15:09:56+00:00
10908,39f76fc06a,emotion_scary,14b8271dd4,75,72.606,2016-10-07T14:49:57+00:00
10909,9d6fba3c30,emotion_scary,65543abbc5,1,0.187,2016-10-07T14:59:51+00:00
10910,cb074a9cc6,emotion_scary,f1b94ba875,1,0.554,2016-10-07T14:38:34+00:00
10911,54799ae060,emotion_scary,38bb19fc8a,130,95.629,2016-10-07T14:55:39+00:00
10912,75e56ccf98,emotion_scary,bfb1c889e4,330,268.513,2016-10-07T15:16:22+00:00
10913,7245a67bee,emotion_scary,38bb19fc8a,1,0.661,2016-10-07T14:44:17+00:00
10914,861006a18c,emotion_scary,8e78d86cda,216,256.063,2016-10-07T14:40:19+00:00
10915,8d6a7196a9,emotion_scary,4bb66df86d,1,0.375,2016-10-07T14:44:51+00:00
10916,b7790a4167,emotion_scary,2edcf03af5,160,146.688,2016-10-07T14:50:41+00:00
10917,0195a289d4,emotion_scary,14b8271dd4,72,65.845,2016-10-07T14:47:32+00:00
10918,8df7dfd8a4,emotion_scary,41e7b86d51,1,0.134,2016-10-07T14:58:50+00:00
10919,ad7e357b8c,emotion_scary,7f4c90eb1f,173,231.348,2016-10-07T14:44:56+00:00
10920,5bc1f57b22,emotion_scary,3c4e1881d5,216,366.219,2016-10-07T14:49:49+00:00
10921,0468bce5d0,emotion_scary,65543abbc5,1,0.147,2016-10-07T15:02:27+00:00
10922,85fbb529fe,emotion_scary,38bb19fc8a,142,193.007,2016-10-07T14:39:54+00:00
10923,c05641d32c,emotion_scary,41e7b86d51,129,84.97,2016-10-07T14:58:27+00:00
10924,3a05ebf89e,emotion_scary,dc6406d751,172,123.424,2016-10-07T14:35:27+00:00
10925,36f1ff8081,emotion_scary,38bb19fc8a,126,132.645,2016-10-07T15:02:47+00:00
10926,a1133d0501,emotion_scary,72382239b2,1,0.147,2016-10-07T15:16:07+00:00
10927,eb8eaafed2,emotion_scary,98004eb6bb,364,339.305,2016-10-09T00:47:40+00:00
10928,efffa861e9,emotion_scary,41e7b86d51,233,126.982,2016-10-09T00:53:23+00:00
10929,f25263788d,emotion_scary,cd7bad993d,414,291.141,2016-10-09T00:43:24+00:00
10930,cfd3ce8b6d,emotion_scary,308485bb34,399,212.912,2016-10-09T00:41:53+00:00
10931,0d7b88f3fe,emotion_scary,6586f9dfcd,1,0.6970000000000001,2016-10-09T00:28:33+00:00
10932,84ed1e3174,emotion_scary,f25d9fb2a5,407,280.754,2016-10-09T01:00:19+00:00
10933,2fdd9dd95b,emotion_scary,71d0edde97,347,765.756,2016-10-09T00:44:23+00:00
10934,b7843eef33,emotion_scary,5bd6025ad4,199,348.112,2016-10-09T00:32:48+00:00
10935,34a4a2e171,emotion_scary,246840317e,184,330.579,2016-10-09T00:44:13+00:00
10936,7c4863d361,emotion_scary,351aaaabe5,281,183.327,2016-10-09T01:03:41+00:00
10937,2ed4b27b43,emotion_scary,eb7fc9df54,401,316.254,2016-10-09T00:51:20+00:00
10938,85e151a95d,emotion_scary,1c4a09a999,1,1.909,2016-10-09T01:19:11+00:00
10939,82ae17453b,emotion_scary,5bd6025ad4,213,356.071,2016-10-09T00:47:06+00:00
10940,c7a8345131,emotion_scary,41e7b86d51,164,106.908,2016-10-09T00:49:03+00:00
10941,72cb9412c4,emotion_scary,41e7b86d51,221,147.5,2016-10-09T00:20:32+00:00
10942,d7d7d78410,emotion_scary,cd7bad993d,2,5.368,2016-10-09T00:44:25+00:00
10943,da050433a1,emotion_scary,a5f3743214,396,203.966,2016-10-09T00:53:22+00:00
10944,2357284111,emotion_scary,5bd6025ad4,231,426.92,2016-10-09T00:40:30+00:00
10945,84e9d8b932,emotion_scary,351aaaabe5,282,175.591,2016-10-09T00:33:51+00:00
